,time_stats.my_ring_all_reduce.min,time_stats.my_ring_all_reduce.max,time_stats.my_ring_all_reduce.mean,time_stats.my_ring_all_reduce.median,time_stats.my_ring_all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
0,0.8867809999999999,0.8893689999999987,0.8884859999999999,0.8893080000000009,0.0012058742333537465,0,8,2048,my_ring_all_reduce,8,8
1,3.1818429999999935,3.1851659999999975,3.183204999999999,3.182606000000007,0.0014211926916032527,0,8,10240,my_ring_all_reduce,8,8
2,4.596841999999997,5.450885000000002,5.165842333333335,5.449800000000003,0.402344238023724,0,8,18432,my_ring_all_reduce,8,8
3,6.331268000000001,6.3743700000000025,6.356024666666669,6.3624360000000015,0.018170938286787796,0,8,26624,my_ring_all_reduce,8,8
4,8.192507999999998,8.192887999999984,8.192665666666661,8.192601,0.00016173297608515277,0,8,34816,my_ring_all_reduce,8,8
5,10.045905000000028,10.049169000000003,10.047643666666684,10.047857000000018,0.0013410337637541454,0,8,43008,my_ring_all_reduce,8,8
6,11.914666999999994,11.915659000000007,11.915327333333332,11.915655999999998,0.00046692778409432,0,8,51200,my_ring_all_reduce,8,8
7,13.764160999999989,13.764482999999979,13.764311333333323,13.76429,0.0001323186389776703,0,8,59392,my_ring_all_reduce,8,8
8,15.614234999999942,15.615513999999967,15.615003666666652,15.615262000000046,0.0005531800992882955,0,8,67584,my_ring_all_reduce,8,8
9,17.269556000000012,17.273623999999998,17.271274666666674,17.270644000000015,0.001719585479759307,0,8,75776,my_ring_all_reduce,8,8
10,17.283153999999996,17.28466200000001,17.28380666666669,17.28360400000005,0.0006320977420913877,0,8,83968,my_ring_all_reduce,8,8
11,17.302230000000012,17.307289,17.30517366666667,17.306001999999992,0.0021467762394332505,0,8,92160,my_ring_all_reduce,8,8
12,17.307412999999993,17.30814799999997,17.307742333333326,17.30766600000001,0.0003048784821561929,0,8,100352,my_ring_all_reduce,8,8
13,17.316853000000002,17.31845199999996,17.31764199999998,17.317620999999985,0.0006529578853023253,0,8,108544,my_ring_all_reduce,8,8
14,17.32271499999998,17.325396999999967,17.32384166666665,17.323413000000002,0.0011361036728815038,0,8,116736,my_ring_all_reduce,8,8
15,17.34331699999998,17.34514000000003,17.34434,17.344562999999987,0.000760757955392516,0,8,124928,my_ring_all_reduce,8,8
16,17.373909000000015,17.37726700000002,17.37563766666668,17.375737000000008,0.0013726959686062947,0,8,133120,my_ring_all_reduce,8,8
17,17.379668,17.381779999999992,17.38086366666666,17.381142999999998,0.0008845550042542726,0,8,141312,my_ring_all_reduce,8,8
18,17.352017999999997,17.356214000000037,17.354526666666683,17.355348000000006,0.0018087832620129179,0,8,149504,my_ring_all_reduce,8,8
19,17.364530000000013,17.365908999999984,17.365343333333332,17.365590999999995,0.0005895842226025966,0,8,157696,my_ring_all_reduce,8,8
20,17.374356,17.377109999999988,17.37608466666666,17.376788,0.0012294002150977474,0,8,165888,my_ring_all_reduce,8,8
21,17.372628999999993,17.374292999999977,17.373662999999983,17.374066999999975,0.0007369468547020158,0,8,174080,my_ring_all_reduce,8,8
22,17.409070999999997,17.411703999999997,17.410035999999995,17.409332999999986,0.0011842941639100312,0,8,182272,my_ring_all_reduce,8,8
23,17.418004999999997,17.419669999999968,17.418569999999978,17.418034999999975,0.0007779138769725953,0,8,190464,my_ring_all_reduce,8,8
24,17.412242,17.412600999999995,17.412384333333335,17.412310000000012,0.00015570128094419852,0,8,198656,my_ring_all_reduce,8,8
25,17.41739900000002,17.418264999999998,17.417824999999997,17.417810999999972,0.00035368158937160556,0,8,206848,my_ring_all_reduce,8,8
26,17.427252999999997,17.429748999999997,17.428373999999994,17.42812,0.001034695124179167,0,8,215040,my_ring_all_reduce,8,8
27,17.430483999999996,17.431578999999953,17.430881666666647,17.430581999999994,0.0004947095668530329,0,8,223232,my_ring_all_reduce,8,8
28,17.435186999999992,17.43794099999999,17.436691666666665,17.436947000000014,0.0011387201392611351,0,8,231424,my_ring_all_reduce,8,8
29,17.438551000000007,17.439348000000056,17.439020333333346,17.439161999999982,0.00034044513346063494,0,8,239616,my_ring_all_reduce,8,8
30,17.435637000000018,17.43871000000002,17.437205666666674,17.43726999999999,0.0012553714810997281,0,8,247808,my_ring_all_reduce,8,8
31,17.444593000000037,17.447283999999986,17.445715666666672,17.44526999999999,0.0011429010844554019,0,8,256000,my_ring_all_reduce,8,8
32,17.454131999999984,17.455987999999998,17.45500666666666,17.454899999999995,0.0007614535807021281,0,8,264192,my_ring_all_reduce,8,8
33,17.462321999999986,17.464952999999994,17.463414333333322,17.462967999999993,0.0011195089201200888,0,8,272384,my_ring_all_reduce,8,8
34,17.460214000000008,17.460919999999994,17.460481666666663,17.460310999999987,0.00031246795391008566,0,8,280576,my_ring_all_reduce,8,8
35,17.471733999999998,17.472722000000008,17.47207400000001,17.471766000000034,0.0004583913902590127,0,8,288768,my_ring_all_reduce,8,8
36,17.476916999999972,17.47951499999997,17.477815666666647,17.47701499999999,0.001202275989756202,0,8,296960,my_ring_all_reduce,8,8
37,17.484853000000005,17.48725099999999,17.485759666666663,17.485174999999987,0.0010626938515933188,0,8,305152,my_ring_all_reduce,8,8
38,17.487474000000017,17.489428,17.488725000000006,17.489273,0.0008868509833411525,0,8,313344,my_ring_all_reduce,8,8
39,17.512150999999985,17.513747999999993,17.513120999999995,17.513464000000006,0.0006956239405559294,0,8,321536,my_ring_all_reduce,8,8
40,17.514293999999996,17.516439999999914,17.515212999999978,17.514905000000027,0.0009027650118348724,0,8,329728,my_ring_all_reduce,8,8
41,17.523670000000042,17.52565400000001,17.524555000000035,17.524341000000046,0.0008239785595771347,0,8,337920,my_ring_all_reduce,8,8
42,17.524338000000032,17.525847000000002,17.525119000000007,17.525171999999998,0.0006171855474525752,0,8,346112,my_ring_all_reduce,8,8
43,17.52872499999999,17.52975,17.52913,17.528915,0.00044521530372274563,0,8,354304,my_ring_all_reduce,8,8
44,17.540789000000004,17.541590999999958,17.541227333333325,17.541302000000012,0.0003316447228760042,0,8,362496,my_ring_all_reduce,8,8
45,17.54674699999999,17.54795799999997,17.547372666666647,17.547412999999985,0.000495210617361605,0,8,370688,my_ring_all_reduce,8,8
46,17.546072,17.549719000000042,17.548354000000018,17.549271000000008,0.0016239497118790045,0,8,378880,my_ring_all_reduce,8,8
47,17.546420999999995,17.54722200000001,17.54689133333333,17.54703099999999,0.00034159462655513327,0,8,387072,my_ring_all_reduce,8,8
48,17.550871000000043,17.55272200000001,17.551636666666667,17.55131699999995,0.0007887502068996954,0,8,395264,my_ring_all_reduce,8,8
49,17.560691999999953,17.56206899999996,17.561215666666637,17.560886,0.0006085733772916664,0,8,403456,my_ring_all_reduce,8,8
50,17.566265,17.567994000000006,17.567406000000002,17.567959000000002,0.0008069353547023691,0,8,411648,my_ring_all_reduce,8,8
