,time_stats.my_ring_all_reduce.min,time_stats.my_ring_all_reduce.max,time_stats.my_ring_all_reduce.mean,time_stats.my_ring_all_reduce.median,time_stats.my_ring_all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
0,0.3078689999999988,0.31113400000000024,0.3095119999999983,0.30953299999999584,0.0013330133782780299,0,8,2048,my_ring_all_reduce,8,8
1,0.33107000000000064,0.5522220000000007,0.4053950000000006,0.3328930000000005,0.10382503480696105,0,8,10240,my_ring_all_reduce,8,8
2,0.33721299999999976,0.4460770000000002,0.3735223333333335,0.3372770000000005,0.05130390345989501,0,8,18432,my_ring_all_reduce,8,8
3,0.3373719999999994,0.40476500000000126,0.3602633333333333,0.33865299999999937,0.03147177563398054,0,8,26624,my_ring_all_reduce,8,8
4,0.33397899999999936,0.33868800000000104,0.33566633333333323,0.3343319999999994,0.0021414954795404635,0,8,34816,my_ring_all_reduce,8,8
5,0.33564500000000047,0.5660440000000008,0.4140970000000001,0.34060199999999896,0.10746181048478,0,8,43008,my_ring_all_reduce,8,8
6,0.3325410000000002,0.44371000000000094,0.36998200000000026,0.33369499999999974,0.05213569741229817,0,8,51200,my_ring_all_reduce,8,8
7,0.3317439999999997,0.5823329999999997,0.4895876666666667,0.5546860000000006,0.11218156854651119,0,8,59392,my_ring_all_reduce,8,8
8,0.328125,0.43343599999999877,0.3636339999999993,0.329340999999999,0.04935996398566993,0,8,67584,my_ring_all_reduce,8,8
9,0.3295009999999993,0.5441570000000001,0.4017566666666664,0.33161199999999963,0.10069592934617044,0,8,75776,my_ring_all_reduce,8,8
10,0.3294049999999997,0.5481569999999975,0.40347433333333255,0.33286100000000035,0.10231582317945079,0,8,83968,my_ring_all_reduce,8,8
11,0.33139000000000035,0.5616609999999992,0.40885066666666664,0.3335010000000002,0.10805665970632619,0,8,92160,my_ring_all_reduce,8,8
12,0.3342049999999999,0.566558,0.4117946666666667,0.3346210000000001,0.10943433425981486,0,8,100352,my_ring_all_reduce,8,8
13,0.33314900000000036,0.5667480000000015,0.4114106666666671,0.3343349999999996,0.10984114892071357,0,8,108544,my_ring_all_reduce,8,8
14,0.33183500000000093,0.5580450000000001,0.40738900000000106,0.3322870000000021,0.10653003904376702,0,8,116736,my_ring_all_reduce,8,8
15,0.3323509999999997,0.46239899999999945,0.3761373333333331,0.3336620000000003,0.06099855753667889,0,8,124928,my_ring_all_reduce,8,8
16,0.3309409999999998,0.45685899999999946,0.37320133333333283,0.3318039999999992,0.05915595256795565,0,8,133120,my_ring_all_reduce,8,8
17,0.3323499999999995,0.5572459999999992,0.40749599999999936,0.33289199999999936,0.10588947167054262,0,8,141312,my_ring_all_reduce,8,8
18,0.3305259999999998,0.5655989999999993,0.40967333333333306,0.332895,0.11026033794111474,0,8,149504,my_ring_all_reduce,8,8
19,0.3332760000000003,0.5626530000000003,0.40978866666666686,0.33343699999999993,0.10809142668541713,0,8,157696,my_ring_all_reduce,8,8
20,0.3325709999999999,0.4651809999999996,0.3770529999999999,0.3334070000000002,0.062316841019636436,0,8,165888,my_ring_all_reduce,8,8
21,0.3322200000000012,0.588509000000001,0.41776733333333366,0.33257299999999895,0.12073267634001295,0,8,174080,my_ring_all_reduce,8,8
22,0.33301999999999954,0.5558680000000022,0.4075590000000005,0.3337889999999998,0.1048707695245292,0,8,182272,my_ring_all_reduce,8,8
23,0.33308599999999977,0.5648609999999998,0.41037566666666647,0.33317999999999987,0.10923763353452061,0,8,190464,my_ring_all_reduce,8,8
24,0.33359700000000064,0.4871970000000001,0.3852873333333337,0.3350680000000004,0.07206351865002286,0,8,198656,my_ring_all_reduce,8,8
25,0.33248000000000094,0.5737880000000005,0.4129463333333341,0.33257100000000084,0.11373223926496033,0,8,206848,my_ring_all_reduce,8,8
26,0.3328290000000002,0.5765060000000022,0.4142786666666674,0.33350099999999977,0.11471237554955638,0,8,215040,my_ring_all_reduce,8,8
27,0.3336610000000019,0.576572000000002,0.41473800000000116,0.33398099999999975,0.11443399339648509,0,8,223232,my_ring_all_reduce,8,8
28,0.33081299999999964,0.4672300000000005,0.3773520000000006,0.3340130000000017,0.06356676890220753,0,8,231424,my_ring_all_reduce,8,8
29,0.33407799999999954,0.5618219999999993,0.4100243333333329,0.3341729999999998,0.10733716647503254,0,8,239616,my_ring_all_reduce,8,8
30,0.33292599999999856,0.5546529999999984,0.40714399999999884,0.3338529999999996,0.10430530073778577,0,8,247808,my_ring_all_reduce,8,8
31,0.3316130000000012,0.4724469999999997,0.37906933333333354,0.33314799999999967,0.06603095501522126,0,8,256000,my_ring_all_reduce,8,8
32,0.33369300000000024,0.4002860000000001,0.35601866666666687,0.33407700000000023,0.031302124148725394,0,8,264192,my_ring_all_reduce,8,8
33,0.3343029999999999,0.5131820000000007,0.3946006666666671,0.3363170000000009,0.08385369604389686,0,8,272384,my_ring_all_reduce,8,8
34,0.3331170000000002,0.3654360000000006,0.3441566666666671,0.33391700000000035,0.015050304987681366,0,8,280576,my_ring_all_reduce,8,8
35,0.334045000000001,0.5256920000000005,0.3980866666666669,0.33452299999999924,0.09023080753391412,0,8,288768,my_ring_all_reduce,8,8
36,0.3321909999999998,0.3761889999999994,0.3482743333333333,0.33644300000000066,0.019814831773754926,0,8,296960,my_ring_all_reduce,8,8
37,0.33365999999999985,0.5663020000000006,0.411912,0.33577399999999946,0.1091736272305119,0,8,305152,my_ring_all_reduce,8,8
38,0.3321560000000004,0.42271699999999784,0.36280266666666616,0.3335350000000003,0.04236957174146861,0,8,313344,my_ring_all_reduce,8,8
39,0.35123000000000004,0.3548769999999995,0.3526579999999997,0.35186699999999954,0.0015904743527218935,0,8,321536,my_ring_all_reduce,8,8
40,0.3574029999999998,0.5546210000000001,0.42353766666666665,0.35858899999999994,0.09269117849911922,0,8,329728,my_ring_all_reduce,8,8
41,0.35964400000000024,0.4704920000000002,0.3966366666666666,0.3597739999999994,0.05222363399415606,0,8,337920,my_ring_all_reduce,8,8
42,0.355357,0.5590999999999986,0.42448699999999945,0.35900399999999993,0.09519740885479261,0,8,346112,my_ring_all_reduce,8,8
43,0.3556759999999995,0.5397089999999999,0.4174149999999998,0.3568600000000001,0.08647626761526352,0,8,354304,my_ring_all_reduce,8,8
44,0.35596500000000014,0.5535660000000008,0.4219393333333335,0.3562869999999996,0.09307420141777009,0,8,362496,my_ring_all_reduce,8,8
45,0.35526199999999974,0.4613709999999992,0.39216699999999977,0.3598680000000004,0.04897073289901456,0,8,370688,my_ring_all_reduce,8,8
46,0.3576280000000006,0.5070690000000004,0.40799700000000044,0.35929400000000034,0.07005778461146672,0,8,378880,my_ring_all_reduce,8,8
47,0.3581099999999997,0.5758689999999987,0.4307496666666661,0.35826999999999976,0.10261488547097895,0,8,387072,my_ring_all_reduce,8,8
48,0.36082899999999885,0.5537579999999989,0.42536233333333245,0.36149999999999954,0.09078985983883624,0,8,395264,my_ring_all_reduce,8,8
49,0.35957999999999996,0.5781739999999991,0.4327760000000005,0.36057400000000234,0.10281271261213988,0,8,403456,my_ring_all_reduce,8,8
