,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
941,0.6266210000000001,0.6344920000000002,0.6304493333333333,0.6302349999999997,0.0032168943960838707,0,8,60293120,all_reduce,8,8
942,0.6260439999999999,0.6279949999999999,0.6267793333333332,0.6262989999999999,0.0008658869569534811,0,8,60424192,all_reduce,8,8
943,0.625406,0.6290829999999996,0.6273459999999998,0.627549,0.0015079763481786448,0,8,60555264,all_reduce,8,8
944,0.6276419999999998,0.6337550000000001,0.6308639999999999,0.6311949999999997,0.0025065730922251487,0,8,60686336,all_reduce,8,8
945,0.6314200000000001,0.6372739999999995,0.6346200000000002,0.6351660000000011,0.00242086981613343,0,8,60817408,all_reduce,8,8
946,0.6300770000000002,0.6331170000000002,0.6312820000000002,0.6306520000000001,0.0013186040598552064,0,8,60948480,all_reduce,8,8
947,0.6297259999999988,0.6390029999999998,0.633020333333333,0.6303320000000003,0.004237612089635311,0,8,61079552,all_reduce,8,8
948,0.6276439999999998,0.6292459999999999,0.6282416666666665,0.627835,0.000714438862946917,0,8,61210624,all_reduce,8,8
949,0.6267480000000005,0.630396999999999,0.6289246666666665,0.6296289999999999,0.0015707459657395507,0,8,61341696,all_reduce,8,8
950,0.632027,0.6389100000000003,0.6344070000000003,0.6322840000000006,0.003185829980816099,0,8,61472768,all_reduce,8,8
951,0.6263029999999999,0.6326360000000004,0.630343666666667,0.6320920000000005,0.002865801148409228,0,8,61603840,all_reduce,8,8
952,0.6314200000000001,0.6349409999999999,0.6332126666666666,0.6332770000000001,0.0014381618669521506,0,8,61734912,all_reduce,8,8
953,0.6270050000000001,0.6349430000000003,0.6306630000000002,0.6300410000000002,0.0032703846868526493,0,8,61865984,all_reduce,8,8
954,0.6313559999999998,0.6346200000000004,0.6332336666666669,0.6337250000000004,0.001377069432607877,0,8,61997056,all_reduce,8,8
955,0.6316150000000003,0.6382379999999994,0.6351866666666665,0.6357069999999999,0.002728747250214596,0,8,62128128,all_reduce,8,8
956,0.6355499999999993,0.6365700000000006,0.636082,0.6361260000000002,0.00041757394554793153,0,8,62259200,all_reduce,8,8
957,0.6327299999999996,0.6391959999999999,0.636187333333333,0.6366359999999995,0.0026587296883203745,0,8,62390272,all_reduce,8,8
